513850,720024
24507,216103
290660,413571
855185,580931
757739,428270
706037,680992
209895,570043
634464,832218
264325,62606
463960,316858
230613,131762
422339,77972
58141,542199
288094,990276
907261,596320
883124,34549
453841,609375
505707,509945
957416,125915
852003,969986
334971,699540
97317,88902
704762,980228
41730,886508
832996,642894
637104,491537
278810,291864
362793,820242
103249,899141
673576,809346
642523,814570
822606,800602
193798,427995
304313,147487
391387,411648
44379,440361
431135,314916
890445,766461
557369,641446
464229,639854
219484,494820
434474,294216
512638,416145
387223,652157
158550,649678
389963,904409
699926,157768
279800,50949
62853,883747
792231,456607
620973,92202
410355,43119
286999,287706
215771,717179
438763,353536
538507,175768
72837,521056
343691,829012
110264,669434
118024,405114
274299,417092
110931,368020
486291,431366
977081,483252
816969,49545
975199,33861
878374,443210
157593,669484
233947,569753
967736,581227
58439,801254
693523,877628
12329,656067
526615,898186
504837,34315
217811,570827
334033,805131
889911,585417
771718,981436
883944,261954
12519,356270
380520,150858
741178,242502
890054,962496
142257,126948
236216,526748
8751,386189
653644,959204
893184,230939
231937,528203
132744,673514
552429,511869
258846,94486
260863,96885
465478,917514
409529,633005
650587,117661
865208,169689
439358,856817
239941,915722
181194,675649
354144,171418
129923,663074
54606,664810
125054,923425
650120,993417
731994,510363
405948,428517
720084,614162
583983,811434
749800,593235
252694,855270
700889,297370
933218,761262
517152,326983
243467,970123
506984,506417
716674,223588
322222,168676
960675,376995
936788,818594
80169,229845
731710,647763
254792,133877
455425,951159
929086,36741
168080,612408
744195,409836
715741,3130
433457,538670
51233,729509
112486,797286
356085,229563
404379,333844
61920,284532
579494,963869
292384,8533
989927,436579
337396,677772
822906,914528
161092,520058
577629,720008
912891,166645
515758,273884
166467,341634
542813,527255
346382,570144
352675,684362
945757,57117
637169,781806
488157,995397
773265,762472
88811,826127
273275,478393
817012,127417
106213,742884
345834,587034
262666,422638
509393,911836
853451,909060
68397,194085
377660,272793
558468,196725
393456,10215
985926,251993
588384,388988
630523,961199
313171,402680
850604,430595
242723,818784
481298,539850
277626,982676
457636,698873
300716,376498
810034,476881
839232,620164
379595,592173
905693,355330
139031,923117
691082,791956
512164,942894
681122,232687
598739,500119
65404,83815
973792,273735
765324,501062
928796,961588
267743,141249
856521,429961
610292,599845
479555,139212
547399,866886
887180,576859
219144,824629
371277,644400
432915,619603
807227,344514
746036,261041
314475,315746
705145,698723
644701,520398
948395,811860
322039,966873
123962,50122
266345,779166
48309,830167
192478,764863
265034,844984
298573,49503
607334,920617
534709,277230
512289,969461
184631,222337
140477,807591
340311,879837
270844,325265
387474,172460
272769,848574
840184,354937
684306,558364
654391,622095
721257,900667
862105,179146
26849,542706
924078,120614
821581,74937
969752,710291
413211,888157
68429,133512
290366,169365
492166,642988
561278,447256
668440,659444
322151,458106
969421,70830
526217,360746
992310,172679
146034,376643
268745,186548
234855,958820
714658,989689
187405,189585
430,150797
555274,348298
188511,567828
652358,778396
143447,502223
324117,889273
692591,922705
849919,189511
900221,614943
721468,535324
620423,628436
596824,668742
90624,526622
975038,217805
605426,675495
521663,554603
528507,393022
195523,311586
629181,301309
975005,1835
938640,761088
390119,843504
531485,542830
136103,296584
682354,12136
567331,383892
202017,730549
927183,585507
541829,98974
897239,164522
362685,656305
86464,417244
404604,498138
979046,195026
47392,133659
377038,410840
554971,790291
282640,541731
704979,736527
657905,792983
482136,746554
658898,862999
864914,927333
45656,226718
173106,243500
683911,725469
384590,653281
791403,778564
452915,358732
175043,646903
23320,939025
921480,832766
849766,816489
513684,155066
135830,65527
123245,630752
492883,790158
829804,694879
439117,976104
845927,513717
336457,533893
951106,307654
609284,608701
581615,656029
224203,615027
246549,869813
494657,510667
563649,741840
148006,183529
831824,94286
826587,589659
879109,20857
962996,275356
529147,382747
699957,643193
392374,158809
806660,740270
511481,677119
252160,7617
742471,370774
76315,308145
352683,728100
571643,888259
338006,757538
573240,890488
171434,344093
980582,905496
619103,88130
232484,120162
803909,276417
923120,277236
836504,753441
167347,915634
219023,82893
535747,688760
582297,496381
576674,229372
309392,345131
941095,872447
403228,692594
856467,779454
157463,969013
941997,920228
733686,707657
249419,182795
209965,537985
132296,626997
905827,516139
999501,905496
838333,120890
256086,672815
751892,963371
269066,664464
462230,147764
2711,914881
572446,345964
90555,957824
795783,907723
67024,265893
425689,525253
626724,373101
846614,917080
938173,147151
863106,696223
319920,246886
759898,234394
753414,675570
624129,230991
331762,582763
826209,719665
748827,871929
164283,719753
916306,843014
199604,260559
706380,349166
861214,940901
519767,803208
665319,470559
651414,733941
287525,344565
806264,88140
570371,110395
717577,314808
442927,355679
545052,267156
871885,295445
481114,121320
805749,173799
516087,356953
171821,405188
170443,784383
683697,905547
429607,379057
34194,186070
882693,379040
36341,383123
896970,943358
708540,517613
954238,106754
405170,620566
782996,701207
534781,730246
279454,573800
703796,962146
146836,815762
746458,587915
724563,239377
748896,407915
359375,83705
415846,254545
295367,180932
317625,779238
318423,171965
889502,907997
361347,999026
169262,695820
996519,51150
818765,468394
915023,184576
144613,641842
435730,882162
656073,314736
557392,754077
184748,233549
586199,796417
793693,487347
464586,959607
130541,475017
234855,220319
159064,196293
284667,511154
693178,388430
163694,407429
285624,844533
128195,50306
483252,749999
300234,680646
831510,463438
831580,4382
380161,752121
33720,799994
313145,187379
617899,219225
229066,14249
604269,294695
505787,374476
160798,671147
627245,551427
467870,312192
935229,296993
491789,556050
54339,142024
701535,703392
362927,205350
480008,203947
552339,687912
363172,183113
918048,444499
620151,501407
2423,283590
638343,351185
60333,847732
265065,508309
546316,118078
59090,491948
367757,712885
83798,215099
699240,807509
815289,709849
577861,130462
333446,299699
245199,681414
534852,109484
894057,974084
153267,260039
399171,629679
635044,738757
897958,446664
760612,503078
592276,712672
820838,148018
509831,521577
125923,223649
556575,440192
30816,937473
991877,99905
56162,994284
236375,889977
811787,406947
482134,590798
425496,316519
818568,849225
234208,59032
681632,158388
602589,848690
331916,501961
334160,279921
763845,475067
997684,258794
341051,743719
648214,485843
605391,768765
407841,292538
490024,522624
20969,327677
487335,899310
367297,519339
643028,399498
713639,903642
839238,688326
307422,320228
718794,887330
56456,257690
407110,384206
123669,917851
45368,961315
995951,116386
300406,741528
585221,466428
302505,955946
733320,962474
994558,311900
508353,761218
147880,374110
895691,762656
34086,761891
534179,276477
122970,963681
356704,610914
246262,110599
369917,712352
34749,797996
400185,386009
396885,185468
939279,615087
696129,874706
972745,207688
425489,542489
976615,231183
672810,755315
657998,81487
809766,291988
894143,662948
969913,526459
829297,313462
359576,97759
678032,805877
331096,135650
451610,654501
364789,116742
358657,22822
116335,52775
979399,753138
731548,117868
71391,16149
622443,707508
361811,496322
373764,367302
178614,57979
427500,496034
787278,818491
116030,620622
945276,871564
395434,479287
358705,72128
707785,944268
188956,99134
88590,911923
715919,665235
258205,945672
457888,201871
544113,818937
471160,791999
584362,606808
845883,592751
956858,508492
592674,364643
242628,491518
830203,665185
206493,379970
870787,582267
761051,80514
347841,460329
260180,217586
901456,463541
618059,421877
482045,427724
792948,56039
52841,402032
114866,926874
546076,400338
263634,507335
585858,466621
717901,392392
149466,595070
392131,428186
839929,90148
500768,918416
291075,22352
968245,130024
637144,762639
386298,787193
729160,480889
359714,503845
543266,898374
659000,388004
64044,140720
1297,920512
286438,491825
504061,384445
581021,607886
559034,17400
927825,712671
733148,980366
824354,456762
590776,946526
35097,977600
764804,330874
275001,380652
112802,567279
371888,581009
328723,343993
977951,383203
900116,987408
12293,885005
768823,750081
900122,265272
815587,803005
517165,515403
99963,312992
278009,94961
670252,765044
198706,165985
431064,440730
439941,832827
261291,996529
409291,302259
862817,988893
271006,233402
152292,492361
292233,986296
221694,26026
32029,990062
381147,849573
169886,806350
734833,215401
589092,549036
349753,357558
162824,443553
896915,188142
186297,353650
424660,91572
483045,705020
979443,439113
94092,107213
305725,622361
100696,439836
167124,609159
735679,428193
180863,622579
431446,151351
380873,718168
584983,601356
916400,386352
